ticker_id,ticker,origin_date,target_start_date,target_end_date,actual_vol,rolling_vol_baseline,ewma_vol_baseline,data_source,split,regime,regime_name
0,AAPL,2021-01-14,2021-01-15,2021-01-28,0.1662060444439048,0.2910265957316755,0.3101692729342423,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-01-14,2021-01-15,2021-01-28,0.19821692582912426,0.319060999809306,0.33208295460644255,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-15,2021-01-18,2021-01-29,0.16416938145154752,0.27162281679878597,0.3025870102305478,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-01-15,2021-01-18,2021-01-29,0.18566238076733127,0.31997910696212223,0.32900694796312857,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-18,2021-01-19,2021-02-01,0.10794593888297678,0.2791447986995141,0.31207921656209997,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-18,2021-01-19,2021-02-01,0.13162566667982345,0.32109747600004007,0.3377352639292827,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-01-19,2021-01-20,2021-02-02,0.1112677941324043,0.25865752651148766,0.3026784952747594,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-19,2021-01-20,2021-02-02,0.15241870963732232,0.3059022552208759,0.3278290152271032,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-01-20,2021-01-21,2021-02-03,0.13506376703246906,0.2508599145875325,0.2934852003798944,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-20,2021-01-21,2021-02-03,0.1459163394272671,0.3076641048363197,0.31945023699363184,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-01-21,2021-01-22,2021-02-04,0.137730799574026,0.2492389429135476,0.28507062686936485,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-21,2021-01-22,2021-02-04,0.14541090089855796,0.26840158507783957,0.30964273785262575,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-01-22,2021-01-25,2021-02-05,0.14046981959039634,0.24865171108456058,0.27674337945447464,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-22,2021-01-25,2021-02-05,0.16390095291399004,0.26604968517205235,0.30043604856152273,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-25,2021-01-26,2021-02-08,0.13048290943997845,0.238430346269031,0.27210531041790986,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-25,2021-01-26,2021-02-08,0.20287371167331322,0.2594081037580972,0.29549379520989033,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-26,2021-01-27,2021-02-09,0.13511362602863358,0.22621497638709792,0.26426514446009935,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-01-26,2021-01-27,2021-02-09,0.21188968955750684,0.24687373491997552,0.2880290193725413,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-27,2021-01-28,2021-02-10,0.1928420800100237,0.226290137895587,0.25647382280760783,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-01-27,2021-01-28,2021-02-10,0.21204673986875366,0.2472034672754861,0.2803646064565301,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-28,2021-01-29,2021-02-11,0.18770296097980813,0.22727045176763233,0.2509021548726325,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-01-28,2021-01-29,2021-02-11,0.2054094688343891,0.24997399500659043,0.27528513875452626,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-01-29,2021-02-01,2021-02-12,0.18510629531387332,0.209784222403868,0.24458723052503897,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-01-29,2021-02-01,2021-02-12,0.1991460016485382,0.24504794937180427,0.2700212944039958,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-01,2021-02-02,2021-02-15,0.17561944189318102,0.21373986868946174,0.24172853965065608,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-01,2021-02-02,2021-02-15,0.19195053416216076,0.24728185894721133,0.26560892060847713,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-02,2021-02-03,2021-02-16,0.18107329874455413,0.21188589073464237,0.23562674581661044,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-02,2021-02-03,2021-02-16,0.199332356847309,0.2532468888375751,0.26429194834741804,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-03,2021-02-04,2021-02-17,0.17185770443486464,0.21797879734823725,0.23596893009426548,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-03,2021-02-04,2021-02-17,0.21322549607371485,0.2533023691128821,0.25690974517006615,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-04,2021-02-05,2021-02-18,0.16790024836416914,0.21377278897705598,0.23184633900937063,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-04,2021-02-05,2021-02-18,0.21377291773225293,0.24510862812432738,0.24945791664662792,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-05,2021-02-08,2021-02-19,0.1674701485221896,0.18454411269825463,0.2263068953632011,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-05,2021-02-08,2021-02-19,0.20769750663616557,0.23249696749589782,0.24912480584119204,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-08,2021-02-09,2021-02-22,0.17132678727254375,0.1566794376492028,0.21987420318555456,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-08,2021-02-09,2021-02-22,0.16759810263953315,0.2226515470937683,0.263126114355949,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-09,2021-02-10,2021-02-23,0.16855812844045248,0.15875902545332746,0.21541416570330787,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-02-09,2021-02-10,2021-02-23,0.1530459330979663,0.21801946384045282,0.2609131855227014,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-10,2021-02-11,2021-02-24,0.11937204498944547,0.17965212581619952,0.2347368058303609,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-10,2021-02-11,2021-02-24,0.15423181827936258,0.2095797482231313,0.25427894838307724,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-11,2021-02-12,2021-02-25,0.11943903021411548,0.17728064018707265,0.22761450622052534,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-11,2021-02-12,2021-02-25,0.160736892639608,0.20184523721402792,0.24649492537077142,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-12,2021-02-15,2021-02-26,0.11969432866646373,0.17495131661552393,0.22094523740187635,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-12,2021-02-15,2021-02-26,0.16343035296229708,0.19252227092572055,0.23922871274149787,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-15,2021-02-16,2021-03-01,0.11972053891510846,0.14576438881324846,0.21153613791852469,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-15,2021-02-16,2021-03-01,0.16327290172526818,0.1645757024807229,0.22982301527895374,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-02-16,2021-02-17,2021-03-02,0.10835255928980386,0.15027984151130458,0.20927344899910516,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-16,2021-02-17,2021-03-02,0.1389536430242819,0.17743287679261882,0.2346143266438917,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-17,2021-02-18,2021-03-03,0.09993270824500079,0.15455952209201215,0.20706371172115073,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-17,2021-02-18,2021-03-03,0.1206282383559031,0.1826974141685306,0.23511071699613795,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-18,2021-02-19,2021-03-04,0.10041793657788496,0.15355824066465826,0.20227623850708645,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-18,2021-02-19,2021-03-04,0.12027852802612116,0.1828157411929985,0.2285535122113214,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-19,2021-02-22,2021-03-05,0.09714683188006369,0.15456070144412962,0.19752340035051325,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-19,2021-02-22,2021-03-05,0.13213936851138824,0.18708524344399002,0.22603460308600481,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-22,2021-02-23,2021-03-08,0.09292293155519099,0.1522804283108192,0.19455947846154115,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-22,2021-02-23,2021-03-08,0.1252547061291648,0.1860737312149113,0.22343145788360522,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-23,2021-02-24,2021-03-09,0.10901262254324957,0.15275394365114361,0.1892732375251561,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-23,2021-02-24,2021-03-09,0.1430353010397529,0.1848246441611667,0.2173555457995905,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-24,2021-02-25,2021-03-10,0.08530110644421537,0.16037105871626992,0.18998256788044987,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-24,2021-02-25,2021-03-10,0.13997632557640438,0.1854066795705122,0.21124146100142557,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-25,2021-02-26,2021-03-11,0.08972962670733063,0.15731828167615447,0.18446195982942143,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-25,2021-02-26,2021-03-11,0.13374721328711725,0.1844307438339155,0.2084330396458843,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-02-26,2021-03-01,2021-03-12,0.09518049975680525,0.15587025514789907,0.17921730374864953,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-02-26,2021-03-01,2021-03-12,0.13043679421970505,0.182165598072167,0.2036452826715451,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-01,2021-03-02,2021-03-15,0.10148286882670163,0.15029170936714437,0.17387443797308907,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-01,2021-03-02,2021-03-15,0.13261342242069535,0.17818957321196988,0.19654006376790334,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-02,2021-03-03,2021-03-16,0.10410703597617205,0.14921095238434243,0.16872713469662398,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-02,2021-03-03,2021-03-16,0.12870112634668593,0.1718160402814919,0.1932472719210583,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-03,2021-03-04,2021-03-17,0.09971616937117662,0.14057314243980204,0.1648756532058636,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-03,2021-03-04,2021-03-17,0.12364520148570211,0.17322858318523876,0.18865099777810745,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-04,2021-03-05,2021-03-18,0.09616876348051212,0.13833700767927182,0.1615365251428502,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-04,2021-03-05,2021-03-18,0.14387293079329022,0.1734442052359937,0.18193988765964214,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-05,2021-03-08,2021-03-19,0.09556407547788705,0.13690098171740334,0.15712398138538372,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-05,2021-03-08,2021-03-19,0.12310007522625188,0.174067611825791,0.18692263995148056,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-08,2021-03-09,2021-03-22,0.09922568452493387,0.1378178857150663,0.15455403467894377,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-08,2021-03-09,2021-03-22,0.11803422231033343,0.14794908822949016,0.18355882792780656,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-09,2021-03-10,2021-03-23,0.1030635143264713,0.1419429366631272,0.15734035607014227,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-09,2021-03-10,2021-03-23,0.12531602560470695,0.14812520882915223,0.18651585760938852,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-10,2021-03-11,2021-03-24,0.10608488093750425,0.10374479236465212,0.15230056023591193,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-10,2021-03-11,2021-03-24,0.1402835452670289,0.14727665377042942,0.1817926393124781,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-11,2021-03-12,2021-03-25,0.10230635223879798,0.10563400931405874,0.14230822860790698,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-11,2021-03-12,2021-03-25,0.13976508695203138,0.1478591656230795,0.17356416914843345,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-12,2021-03-15,2021-03-26,0.10439712882420202,0.1081343142782869,0.1389691837229057,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-12,2021-03-15,2021-03-26,0.1482204081766872,0.14785675087004768,0.1682106996664022,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-15,2021-03-16,2021-03-29,0.1471637594629817,0.11097697982784882,0.1369893922669408,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-03-15,2021-03-16,2021-03-29,0.1642274361091636,0.14873526858805022,0.16371780478137213,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-16,2021-03-17,2021-03-30,0.1475526219701301,0.10625100480558865,0.13295176534556402,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-03-16,2021-03-17,2021-03-30,0.18551105768429704,0.13392552936730392,0.15887994721633605,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-17,2021-03-18,2021-03-31,0.15706936406610733,0.09982449752250605,0.12862733550495503,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-03-17,2021-03-18,2021-03-31,0.186077427331125,0.1221460350140119,0.1542921245769319,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-18,2021-03-19,2021-04-01,0.15604787262756603,0.09831630855542432,0.12545105619947,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-03-18,2021-03-19,2021-04-01,0.1737055450142587,0.13260155451423125,0.15813366011704288,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-19,2021-03-22,2021-04-02,0.156242090920505,0.09635870346335262,0.12181159651241234,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-03-19,2021-03-22,2021-04-02,0.17364700877274947,0.12769972833036358,0.15458339517595346,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-22,2021-03-23,2021-04-05,0.1508089039318946,0.09612597900217303,0.12156721142775234,synthetic_fallback_fast,train,1,Medium
1,MSFT,2021-03-22,2021-03-23,2021-04-05,0.1737089566999006,0.12169802595750813,0.14957544256079366,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-23,2021-03-24,2021-04-06,0.13640379455901996,0.1060797809647997,0.12817151536170107,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-23,2021-03-24,2021-04-06,0.16133143131939331,0.13446784674577844,0.15813444656192527,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-24,2021-03-25,2021-04-07,0.135619475582636,0.09625559912060133,0.12656229993650062,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-24,2021-03-25,2021-04-07,0.15294354878892227,0.14013001961492424,0.16194480395356267,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-25,2021-03-26,2021-04-08,0.13584440283417507,0.09622368631850974,0.12281698204716757,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-25,2021-03-26,2021-04-08,0.16624235821428504,0.13678924773676204,0.15803253504086984,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-26,2021-03-29,2021-04-09,0.1371562137577141,0.09989516515000173,0.12176732688737842,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-26,2021-03-29,2021-04-09,0.1612945174201796,0.13961204583841869,0.15773301129730433,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-03-29,2021-03-30,2021-04-12,0.08321964297807169,0.12640400461333468,0.14567929468552862,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-29,2021-03-30,2021-04-12,0.1457348047616924,0.14925979126529554,0.16410857212327812,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-30,2021-03-31,2021-04-13,0.07842346933189177,0.12769113358022183,0.14287148580238196,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-30,2021-03-31,2021-04-13,0.11756878443775776,0.15965326875146058,0.17380945633452935,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-03-31,2021-04-01,2021-04-14,0.06234006519120612,0.13155626089660757,0.14491822247970731,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-03-31,2021-04-01,2021-04-14,0.11753446183892077,0.15797617670492278,0.1690809093347414,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-01,2021-04-02,2021-04-15,0.0629489699939643,0.12961359809248363,0.1402608668385829,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-01,2021-04-02,2021-04-15,0.11969204998816925,0.15948830142639228,0.1657747651852156,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-02,2021-04-05,2021-04-16,0.07292325410221583,0.12950691776340492,0.13466616602363263,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-02,2021-04-05,2021-04-16,0.11830360684271805,0.15051065107897216,0.1610058814456916,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-05,2021-04-06,2021-04-19,0.0732667113474886,0.12765003324437701,0.12936651437510163,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-05,2021-04-06,2021-04-19,0.1201489882897168,0.14850400545805686,0.1548482301350433,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-06,2021-04-07,2021-04-20,0.07561298052390801,0.12088855023413525,0.12637664138582252,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-06,2021-04-07,2021-04-20,0.11137471212996168,0.1444505746006635,0.1552104083498071,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-07,2021-04-08,2021-04-21,0.07109680422721865,0.12175106595187096,0.12392553248627192,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-07,2021-04-08,2021-04-21,0.11965461200143095,0.14675013149710633,0.15367245673892754,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-08,2021-04-09,2021-04-22,0.07097042631391194,0.12025034613210607,0.12032445464573815,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-08,2021-04-09,2021-04-22,0.10291688681092005,0.1535753905991379,0.1579609332767338,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-09,2021-04-12,2021-04-23,0.09289140121403114,0.12188229461059716,0.12135823342050556,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-09,2021-04-12,2021-04-23,0.11969095511901454,0.15489546595990533,0.15447405393748292,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-12,2021-04-13,2021-04-26,0.09268438803575219,0.11954639491987214,0.11660323654837222,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-12,2021-04-13,2021-04-26,0.15612300495193587,0.1552566972628202,0.15071620980769573,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-13,2021-04-14,2021-04-27,0.10177380271441354,0.1181567111769583,0.11316528046804245,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-13,2021-04-14,2021-04-27,0.16174641258519679,0.15530095234305313,0.14746405382910374,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-14,2021-04-15,2021-04-28,0.1048356478277646,0.11949282165924277,0.11171751547650557,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-14,2021-04-15,2021-04-28,0.17022192720106666,0.1556264095228294,0.14341706632480447,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-15,2021-04-16,2021-04-29,0.1083407603935044,0.1189821654175324,0.10854158442416094,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-15,2021-04-16,2021-04-29,0.16595232484111935,0.149164009062292,0.14277035208355482,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-16,2021-04-19,2021-04-30,0.10884553621075192,0.12192085950334278,0.10936702205271877,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-16,2021-04-19,2021-04-30,0.17422557561430263,0.1485749424494584,0.13913685523469388,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-19,2021-04-20,2021-05-03,0.11034495681320115,0.11855660356305682,0.1060747960516519,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-19,2021-04-20,2021-05-03,0.19565170540191412,0.1493495581259122,0.13598838642326863,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-20,2021-04-21,2021-05-04,0.11323596839045039,0.11027991202800314,0.10497178359460695,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-20,2021-04-21,2021-05-04,0.1991240072824539,0.13862207117482403,0.13357828517515696,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-21,2021-04-22,2021-05-05,0.11531325880995567,0.10827603088549345,0.10189580633595459,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-21,2021-04-22,2021-05-05,0.19195428500471837,0.13731160782935,0.13793719564482035,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-22,2021-04-23,2021-05-06,0.11924979078987435,0.10837551197699606,0.09889009405679695,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-22,2021-04-23,2021-05-06,0.1895495201448725,0.1382541269827024,0.13581428153852432,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-23,2021-04-26,2021-05-07,0.10625064657380782,0.11713376838439434,0.11175727876476167,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-23,2021-04-26,2021-05-07,0.19176637561030377,0.14202437482191319,0.14171862707608693,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-26,2021-04-27,2021-05-10,0.1062528533278351,0.08807923921946534,0.108386465253524,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-26,2021-04-27,2021-05-10,0.16824045242887303,0.15101825385388148,0.15984126282662744,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-27,2021-04-28,2021-05-11,0.09844999592556569,0.0908519330036586,0.11009738331830685,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-27,2021-04-28,2021-05-11,0.1610352764989003,0.14139363680582065,0.15931361126182841,synthetic_fallback_fast,train,1,Medium
0,AAPL,2021-04-28,2021-04-29,2021-05-12,0.09458581826446834,0.08624615001120606,0.1100485977765096,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-28,2021-04-29,2021-05-12,0.15212274153202,0.14627004857422102,0.1603875755644314,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-29,2021-04-30,2021-05-13,0.10787306095546736,0.08860105300148456,0.10894449556244556,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-29,2021-04-30,2021-05-13,0.15131971445065842,0.1446830345108624,0.1561003541678963,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-04-30,2021-05-03,2021-05-14,0.10104893529867166,0.09264219271439564,0.1099658291507142,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-04-30,2021-05-03,2021-05-14,0.14190908912174133,0.14891322068596108,0.1571406422194576,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-03,2021-05-04,2021-05-17,0.09915881885249825,0.0936590104735883,0.10781160083182373,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-03,2021-05-04,2021-05-17,0.11630195612368822,0.16235049925041792,0.16740352945825016,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-04,2021-05-05,2021-05-18,0.09449798816919919,0.09628007935453724,0.10832022307635253,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-04,2021-05-05,2021-05-18,0.11652331561285637,0.16132993643191987,0.166013055015575,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-05,2021-05-06,2021-05-19,0.09494972679308483,0.09579118756100499,0.10481136727445921,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-05,2021-05-06,2021-05-19,0.11272979889055557,0.1599432300925638,0.16269004971683454,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-06,2021-05-07,2021-05-20,0.090950777000118,0.09812572041673683,0.10456728874113533,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-06,2021-05-07,2021-05-20,0.11312196444443519,0.15251377999709265,0.15792171891965057,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-07,2021-05-10,2021-05-21,0.08871164685168606,0.09979482029859647,0.10871310230584186,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-07,2021-05-10,2021-05-21,0.11498640803976261,0.15984409208978304,0.1635622992310732,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-10,2021-05-11,2021-05-24,0.08843181971781337,0.09969971069634133,0.1057200148902367,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-10,2021-05-11,2021-05-24,0.10315857535651826,0.16229485898927004,0.16355417510367512,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-11,2021-05-12,2021-05-25,0.08821792013211228,0.10012569254865673,0.10285360953953934,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-11,2021-05-12,2021-05-25,0.10331643172241951,0.16139123622622448,0.15816181210566693,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-12,2021-05-13,2021-05-26,0.0997938214190673,0.09984235091439433,0.10130913277715581,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-12,2021-05-13,2021-05-26,0.1393214215175105,0.16142619519654017,0.15356797850617054,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-13,2021-05-14,2021-05-27,0.08043015975349416,0.10810716359831275,0.10852317694104938,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-13,2021-05-14,2021-05-27,0.14186020265530308,0.15880464429858657,0.1489870154836118,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-14,2021-05-17,2021-05-28,0.07970873833529787,0.10501961263973801,0.10556827748113168,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-14,2021-05-17,2021-05-28,0.1407216597311076,0.1588910645277094,0.14503849591946177,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-17,2021-05-18,2021-05-31,0.07999623738436097,0.10490109830294865,0.10234080906160375,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-17,2021-05-18,2021-05-31,0.13411027729367359,0.1609436777647288,0.14446778099477248,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-18,2021-05-19,2021-06-01,0.10181548702458791,0.10428867221647131,0.10060062289173764,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-18,2021-05-19,2021-06-01,0.1421784916194393,0.1631380601785434,0.14474667673871533,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-19,2021-05-20,2021-06-02,0.10022777149114061,0.10562338347982722,0.09888374213434134,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-19,2021-05-20,2021-06-02,0.1465117104099762,0.1574078382571493,0.14041883741110586,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-20,2021-05-21,2021-06-03,0.09908217815439078,0.10604847108835183,0.09668333094384512,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-20,2021-05-21,2021-06-03,0.14868621660480474,0.15608587288239684,0.13640490205455702,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-21,2021-05-24,2021-06-04,0.10509510370300992,0.09787480826160141,0.10039708393419806,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-21,2021-05-24,2021-06-04,0.12855700714347476,0.15810790120768617,0.1450194893209759,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-24,2021-05-25,2021-06-07,0.10760996166769235,0.0977493109410759,0.09752106959568346,synthetic_fallback_fast,train,0,Low
1,MSFT,2021-05-24,2021-05-25,2021-06-07,0.12869986631228356,0.13954666155637396,0.1407530423317817,synthetic_fallback_fast,train,0,Low
0,AAPL,2021-05-25,2021-05-26,2021-06-08,0.11608455517710937,0.0934740689447604,0.09505986820526201,synthetic_fallback_fast,train,0,Low
